id,year,state_name,state_code,district_name,district_code,season,crop_code,crop_name,crop_type,area,area_unit,production,production_unit,yield,yield_unit
62956, 2010-11,Karnataka,29,Bagalkote,524,Rabi       ,502,Dry Chillies,Spices,642,Hectare,745,Tonnes,1.16,Tonnes/Hectare
62957, 2010-11,Karnataka,29,Bagalkote,524,Summer     ,502,Dry Chillies,Spices,119,Hectare,362,Tonnes,3.04,Tonnes/Hectare
63037, 2010-11,Karnataka,29,Bagalkote,524,Whole Year ,508,Garlic,Spices,16,Hectare,21,Tonnes,1.31,Tonnes/Hectare
63070, 2010-11,Karnataka,29,Bagalkote,524,Rabi       ,201,Gram,Pulses,78006,Hectare,50581,Tonnes,0.65,Tonnes/Hectare
63096, 2010-11,Karnataka,29,Bagalkote,524,Kharif     ,1001,Groundnut,Oilseeds,3633,Hectare,2564,Tonnes,0.71,Tonnes/Hectare
63097, 2010-11,Karnataka,29,Bagalkote,524,Rabi       ,1001,Groundnut,Oilseeds,17639,Hectare,25136,Tonnes,1.43,Tonnes/Hectare
63152, 2010-11,Karnataka,29,Bagalkote,524,Kharif     ,206,Horse-Gram,Pulses,876,Hectare,514,Tonnes,0.59,Tonnes/Hectare
63153, 2010-11,Karnataka,29,Bagalkote,524,Rabi       ,206,Horse-Gram,Pulses,1045,Hectare,637,Tonnes,0.61,Tonnes/Hectare
63207, 2010-11,Karnataka,29,Bagalkote,524,Kharif     ,102,Jowar,Cereals,3707,Hectare,10608,Tonnes,2.86,Tonnes/Hectare
63208, 2010-11,Karnataka,29,Bagalkote,524,Rabi       ,102,Jowar,Cereals,102139,Hectare,116792,Tonnes,1.14,Tonnes/Hectare
63257, 2010-11,Karnataka,29,Bagalkote,524,Rabi       ,1005,Linseed,Oilseeds,2441,Hectare,610,Tonnes,0.25,Tonnes/Hectare
63270, 2010-11,Karnataka,29,Bagalkote,524,Kharif     ,104,Maize,Cereals,60240,Hectare,242030,Tonnes,4.02,Tonnes/Hectare
63271, 2010-11,Karnataka,29,Bagalkote,524,Rabi       ,104,Maize,Cereals,24819,Hectare,64462,Tonnes,2.6,Tonnes/Hectare
63272, 2010-11,Karnataka,29,Bagalkote,524,Summer     ,104,Maize,Cereals,2961,Hectare,9446,Tonnes,3.19,Tonnes/Hectare
63355, 2010-11,Karnataka,29,Bagalkote,524,Whole Year ,1103,Mesta,Fiber Crops,4,Hectare,5,Tonnes,1.25,Tonnes/Hectare
63362, 2010-11,Karnataka,29,Bagalkote,524,Kharif     ,204,Moong(Green Gram),Pulses,51675,Hectare,7806,Tonnes,0.15,Tonnes/Hectare
63401, 2010-11,Karnataka,29,Bagalkote,524,Kharif     ,1010,Niger Seed,Oilseeds,77,Hectare,23,Tonnes,0.3,Tonnes/Hectare
63427, 2010-11,Karnataka,29,Bagalkote,524,Kharif     ,708,Onion,Vegetable,17139,Hectare,141312,Tonnes,8.25,Tonnes/Hectare
63428, 2010-11,Karnataka,29,Bagalkote,524,Rabi       ,708,Onion,Vegetable,2244,Hectare,14257,Tonnes,6.35,Tonnes/Hectare
63429, 2010-11,Karnataka,29,Bagalkote,524,Summer     ,708,Onion,Vegetable,709,Hectare,10377,Tonnes,14.64,Tonnes/Hectare
63494, 2010-11,Karnataka,29,Bagalkote,524,Rabi       ,288,Other  Rabi Pulses,Pulses,119,Hectare,46,Tonnes,0.39,Tonnes/Hectare
63512, 2010-11,Karnataka,29,Bagalkote,524,Kharif     ,288,Other Kharif Pulses,Pulses,477,Hectare,153,Tonnes,0.32,Tonnes/Hectare
63673, 2010-11,Karnataka,29,Bagalkote,524,Rabi       ,1004,Rapeseed &Mustard,Oilseeds,12,Hectare,4,Tonnes,0.33,Tonnes/Hectare
63691, 2010-11,Karnataka,29,Bagalkote,524,Kharif     ,101,Rice,Cereals,121,Hectare,388,Tonnes,3.21,Tonnes/Hectare
63692, 2010-11,Karnataka,29,Bagalkote,524,Summer     ,101,Rice,Cereals,23,Hectare,74,Tonnes,3.22,Tonnes/Hectare
63761, 2010-11,Karnataka,29,Bagalkote,524,Rabi       ,1008,Safflower,Oilseeds,2708,Hectare,1945,Tonnes,0.72,Tonnes/Hectare
63778, 2010-11,Karnataka,29,Bagalkote,524,Kharif     ,1003,Sesamum,Oilseeds,2470,Hectare,1666,Tonnes,0.67,Tonnes/Hectare
63806, 2010-11,Karnataka,29,Bagalkote,524,Kharif     ,108,Small Millets,Cereals,26,Hectare,10,Tonnes,0.38,Tonnes/Hectare
63827, 2010-11,Karnataka,29,Bagalkote,524,Kharif     ,1009,Soyabean,Oilseeds,3696,Hectare,3181,Tonnes,0.86,Tonnes/Hectare
63836, 2010-11,Karnataka,29,Bagalkote,524,Whole Year ,401,Sugarcane,Sugar,79930,Hectare,7897084,Tonnes,98.8,Tonnes/Hectare
63865, 2010-11,Karnataka,29,Bagalkote,524,Kharif     ,1007,Sunflower,Oilseeds,11867,Hectare,6514,Tonnes,0.55,Tonnes/Hectare
63866, 2010-11,Karnataka,29,Bagalkote,524,Rabi       ,1007,Sunflower,Oilseeds,19626,Hectare,14452,Tonnes,0.74,Tonnes/Hectare
63867, 2010-11,Karnataka,29,Bagalkote,524,Summer     ,1007,Sunflower,Oilseeds,3947,Hectare,4537,Tonnes,1.15,Tonnes/Hectare
63935, 2010-11,Karnataka,29,Bagalkote,524,Whole Year ,703,Sweet Potato,Vegetable,13,Hectare,107,Tonnes,8.23,Tonnes/Hectare
63972, 2010-11,Karnataka,29,Bagalkote,524,Whole Year ,504,Turmeric,Spices,2150,Hectare,13177,Tonnes,6.13,Tonnes/Hectare
63988, 2010-11,Karnataka,29,Bagalkote,524,Kharif     ,203,Urad,Pulses,4,Hectare,1,Tonnes,0.25,Tonnes/Hectare
64024, 2010-11,Karnataka,29,Bagalkote,524,Rabi       ,106,Wheat,Cereals,24693,Hectare,40235,Tonnes,1.63,Tonnes/Hectare
77958, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,202,Arhar/Tur,Pulses,7437,Hectare,1915,Tonnes,0.26,Tonnes/Hectare
77985, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,103,Bajra,Cereals,33222,Hectare,42396,Tonnes,1.28,Tonnes/Hectare
78007, 2011-12,Karnataka,29,Bagalkote,524,Whole Year ,606,Banana,Fruits,1135,Hectare,14772,Tonnes,13.01,Tonnes/Hectare
78055, 2011-12,Karnataka,29,Bagalkote,524,Whole Year ,619,Cashewnut,Fruits,1,Hectare,1,Tonnes,1,Tonnes/Hectare
78077, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,1002,Castor Seed,Oilseeds,20,Hectare,17,Tonnes,0.85,Tonnes/Hectare
78101, 2011-12,Karnataka,29,Bagalkote,524,Whole Year ,1006,Coconut,Oilseeds,695,Hectare,6909000,Tonnes,9941.01,Tonnes/Hectare
78131, 2011-12,Karnataka,29,Bagalkote,524,Whole Year ,509,Coriander,Spices,164,Hectare,67,Tonnes,0.41,Tonnes/Hectare
78151, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,1101,Cotton(Lint),Fiber Crops,1007,Hectare,2450,Tonnes,2.43,Tonnes/Hectare
78152, 2011-12,Karnataka,29,Bagalkote,524,Rabi       ,1101,Cotton(Lint),Fiber Crops,874,Hectare,928,Tonnes,1.06,Tonnes/Hectare
78187, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,207,Cowpea(Lobia),Pulses,524,Hectare,277,Tonnes,0.53,Tonnes/Hectare
78188, 2011-12,Karnataka,29,Bagalkote,524,Rabi       ,207,Cowpea(Lobia),Pulses,940,Hectare,331,Tonnes,0.35,Tonnes/Hectare
78241, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,502,Dry Chillies,Spices,2135,Hectare,3095,Tonnes,1.45,Tonnes/Hectare
78242, 2011-12,Karnataka,29,Bagalkote,524,Rabi       ,502,Dry Chillies,Spices,605,Hectare,587,Tonnes,0.97,Tonnes/Hectare
78243, 2011-12,Karnataka,29,Bagalkote,524,Summer     ,502,Dry Chillies,Spices,127,Hectare,445,Tonnes,3.5,Tonnes/Hectare
78323, 2011-12,Karnataka,29,Bagalkote,524,Whole Year ,508,Garlic,Spices,13,Hectare,16,Tonnes,1.23,Tonnes/Hectare
78356, 2011-12,Karnataka,29,Bagalkote,524,Rabi       ,201,Gram,Pulses,75580,Hectare,34571,Tonnes,0.46,Tonnes/Hectare
78381, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,1001,Groundnut,Oilseeds,3782,Hectare,1945,Tonnes,0.51,Tonnes/Hectare
78382, 2011-12,Karnataka,29,Bagalkote,524,Rabi       ,1001,Groundnut,Oilseeds,22893,Hectare,25946,Tonnes,1.13,Tonnes/Hectare
78436, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,206,Horse-Gram,Pulses,730,Hectare,435,Tonnes,0.6,Tonnes/Hectare
78437, 2011-12,Karnataka,29,Bagalkote,524,Rabi       ,206,Horse-Gram,Pulses,926,Hectare,262,Tonnes,0.28,Tonnes/Hectare
78490, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,102,Jowar,Cereals,6439,Hectare,14927,Tonnes,2.32,Tonnes/Hectare
78491, 2011-12,Karnataka,29,Bagalkote,524,Rabi       ,102,Jowar,Cereals,104924,Hectare,96699,Tonnes,0.92,Tonnes/Hectare
78492, 2011-12,Karnataka,29,Bagalkote,524,Summer     ,102,Jowar,Cereals,28,Hectare,51,Tonnes,1.82,Tonnes/Hectare
78541, 2011-12,Karnataka,29,Bagalkote,524,Rabi       ,1005,Linseed,Oilseeds,1758,Hectare,635,Tonnes,0.36,Tonnes/Hectare
78553, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,104,Maize,Cereals,55883,Hectare,197044,Tonnes,3.53,Tonnes/Hectare
78554, 2011-12,Karnataka,29,Bagalkote,524,Rabi       ,104,Maize,Cereals,24019,Hectare,74159,Tonnes,3.09,Tonnes/Hectare
78555, 2011-12,Karnataka,29,Bagalkote,524,Summer     ,104,Maize,Cereals,2395,Hectare,8680,Tonnes,3.62,Tonnes/Hectare
78638, 2011-12,Karnataka,29,Bagalkote,524,Whole Year ,1103,Mesta,Fiber Crops,4,Hectare,5,Tonnes,1.25,Tonnes/Hectare
78645, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,204,Moong(Green Gram),Pulses,42815,Hectare,7443,Tonnes,0.17,Tonnes/Hectare
78686, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,1010,Niger Seed,Oilseeds,178,Hectare,48,Tonnes,0.27,Tonnes/Hectare
78712, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,708,Onion,Vegetable,18304,Hectare,141893,Tonnes,7.75,Tonnes/Hectare
78713, 2011-12,Karnataka,29,Bagalkote,524,Rabi       ,708,Onion,Vegetable,1561,Hectare,17276,Tonnes,11.07,Tonnes/Hectare
78714, 2011-12,Karnataka,29,Bagalkote,524,Summer     ,708,Onion,Vegetable,362,Hectare,4721,Tonnes,13.04,Tonnes/Hectare
78780, 2011-12,Karnataka,29,Bagalkote,524,Rabi       ,288,Other  Rabi Pulses,Pulses,93,Hectare,87,Tonnes,0.94,Tonnes/Hectare
78798, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,288,Other Kharif Pulses,Pulses,442,Hectare,124,Tonnes,0.28,Tonnes/Hectare
78984, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,101,Rice,Cereals,79,Hectare,254,Tonnes,3.22,Tonnes/Hectare
78985, 2011-12,Karnataka,29,Bagalkote,524,Summer     ,101,Rice,Cereals,6,Hectare,20,Tonnes,3.33,Tonnes/Hectare
79053, 2011-12,Karnataka,29,Bagalkote,524,Rabi       ,1008,Safflower,Oilseeds,2500,Hectare,2225,Tonnes,0.89,Tonnes/Hectare
79071, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,1003,Sesamum,Oilseeds,1949,Hectare,443,Tonnes,0.23,Tonnes/Hectare
79099, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,108,Small Millets,Cereals,25,Hectare,8,Tonnes,0.32,Tonnes/Hectare
79119, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,1009,Soyabean,Oilseeds,3026,Hectare,2636,Tonnes,0.87,Tonnes/Hectare
79127, 2011-12,Karnataka,29,Bagalkote,524,Whole Year ,401,Sugarcane,Sugar,89361,Hectare,8064830,Tonnes,90.25,Tonnes/Hectare
79153, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,1007,Sunflower,Oilseeds,20603,Hectare,9979,Tonnes,0.48,Tonnes/Hectare
79154, 2011-12,Karnataka,29,Bagalkote,524,Rabi       ,1007,Sunflower,Oilseeds,26904,Hectare,13012,Tonnes,0.48,Tonnes/Hectare
79155, 2011-12,Karnataka,29,Bagalkote,524,Summer     ,1007,Sunflower,Oilseeds,2855,Hectare,3016,Tonnes,1.06,Tonnes/Hectare
79221, 2011-12,Karnataka,29,Bagalkote,524,Whole Year ,703,Sweet Potato,Vegetable,31,Hectare,452,Tonnes,14.58,Tonnes/Hectare
79257, 2011-12,Karnataka,29,Bagalkote,524,Whole Year ,504,Turmeric,Spices,3225,Hectare,22475,Tonnes,6.97,Tonnes/Hectare
79281, 2011-12,Karnataka,29,Bagalkote,524,Kharif     ,203,Urad,Pulses,32,Hectare,12,Tonnes,0.38,Tonnes/Hectare
79320, 2011-12,Karnataka,29,Bagalkote,524,Rabi       ,106,Wheat,Cereals,25676,Hectare,41483,Tonnes,1.62,Tonnes/Hectare
93779, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,202,Arhar/Tur,Pulses,949,Hectare,209,Tonnes,0.22,Tonnes/Hectare
93806, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,103,Bajra,Cereals,19091,Hectare,18227,Tonnes,0.95,Tonnes/Hectare
93848, 2012-13,Karnataka,29,Bagalkote,524,Whole Year ,619,Cashewnut,Fruits,2,Hectare,2,Tonnes,1,Tonnes/Hectare
93892, 2012-13,Karnataka,29,Bagalkote,524,Whole Year ,1006,Coconut,Oilseeds,664,Hectare,6537000,Tonnes,9844.88,Tonnes/Hectare
93922, 2012-13,Karnataka,29,Bagalkote,524,Whole Year ,509,Coriander,Spices,145,Hectare,57,Tonnes,0.39,Tonnes/Hectare
93945, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,1101,Cotton(Lint),Fiber Crops,477,Hectare,909,Tonnes,1.91,Tonnes/Hectare
93946, 2012-13,Karnataka,29,Bagalkote,524,Rabi       ,1101,Cotton(Lint),Fiber Crops,328,Hectare,409,Tonnes,1.25,Tonnes/Hectare
93986, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,207,Cowpea(Lobia),Pulses,166,Hectare,45,Tonnes,0.27,Tonnes/Hectare
93987, 2012-13,Karnataka,29,Bagalkote,524,Rabi       ,207,Cowpea(Lobia),Pulses,154,Hectare,51,Tonnes,0.33,Tonnes/Hectare
93988, 2012-13,Karnataka,29,Bagalkote,524,Summer     ,207,Cowpea(Lobia),Pulses,792,Hectare,285,Tonnes,0.36,Tonnes/Hectare
94058, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,502,Dry Chillies,Spices,1387,Hectare,4923,Tonnes,3.55,Tonnes/Hectare
94059, 2012-13,Karnataka,29,Bagalkote,524,Rabi       ,502,Dry Chillies,Spices,610,Hectare,1075,Tonnes,1.76,Tonnes/Hectare
94060, 2012-13,Karnataka,29,Bagalkote,524,Summer     ,502,Dry Chillies,Spices,61,Hectare,172,Tonnes,2.82,Tonnes/Hectare
94137, 2012-13,Karnataka,29,Bagalkote,524,Whole Year ,508,Garlic,Spices,10,Hectare,13,Tonnes,1.3,Tonnes/Hectare
94172, 2012-13,Karnataka,29,Bagalkote,524,Rabi       ,201,Gram,Pulses,73967,Hectare,39069,Tonnes,0.53,Tonnes/Hectare
94198, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,1001,Groundnut,Oilseeds,1306,Hectare,721,Tonnes,0.55,Tonnes/Hectare
94199, 2012-13,Karnataka,29,Bagalkote,524,Summer     ,1001,Groundnut,Oilseeds,26362,Hectare,27749,Tonnes,1.05,Tonnes/Hectare
94261, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,206,Horse-Gram,Pulses,310,Hectare,67,Tonnes,0.22,Tonnes/Hectare
94262, 2012-13,Karnataka,29,Bagalkote,524,Rabi       ,206,Horse-Gram,Pulses,946,Hectare,182,Tonnes,0.19,Tonnes/Hectare
94314, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,102,Jowar,Cereals,1708,Hectare,3141,Tonnes,1.84,Tonnes/Hectare
94315, 2012-13,Karnataka,29,Bagalkote,524,Rabi       ,102,Jowar,Cereals,118324,Hectare,151076,Tonnes,1.28,Tonnes/Hectare
94371, 2012-13,Karnataka,29,Bagalkote,524,Rabi       ,1005,Linseed,Oilseeds,2393,Hectare,334,Tonnes,0.14,Tonnes/Hectare
94385, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,104,Maize,Cereals,41945,Hectare,106154,Tonnes,2.53,Tonnes/Hectare
94386, 2012-13,Karnataka,29,Bagalkote,524,Rabi       ,104,Maize,Cereals,24328,Hectare,63025,Tonnes,2.59,Tonnes/Hectare
94387, 2012-13,Karnataka,29,Bagalkote,524,Summer     ,104,Maize,Cereals,2192,Hectare,8432,Tonnes,3.85,Tonnes/Hectare
94475, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,204,Moong(Green Gram),Pulses,925,Hectare,48,Tonnes,0.05,Tonnes/Hectare
94510, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,1010,Niger Seed,Oilseeds,6,Hectare,1,Tonnes,0.17,Tonnes/Hectare
94535, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,708,Onion,Vegetable,7720,Hectare,69292,Tonnes,8.98,Tonnes/Hectare
94536, 2012-13,Karnataka,29,Bagalkote,524,Rabi       ,708,Onion,Vegetable,1094,Hectare,8916,Tonnes,8.15,Tonnes/Hectare
94537, 2012-13,Karnataka,29,Bagalkote,524,Summer     ,708,Onion,Vegetable,365,Hectare,2841,Tonnes,7.78,Tonnes/Hectare
94602, 2012-13,Karnataka,29,Bagalkote,524,Rabi       ,288,Other  Rabi Pulses,Pulses,44,Hectare,20,Tonnes,0.45,Tonnes/Hectare
94619, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,288,Other Kharif Pulses,Pulses,282,Hectare,104,Tonnes,0.37,Tonnes/Hectare
94744, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,101,Rice,Cereals,49,Hectare,125,Tonnes,2.55,Tonnes/Hectare
94814, 2012-13,Karnataka,29,Bagalkote,524,Rabi       ,1008,Safflower,Oilseeds,1338,Hectare,824,Tonnes,0.62,Tonnes/Hectare
94832, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,1003,Sesamum,Oilseeds,37,Hectare,14,Tonnes,0.38,Tonnes/Hectare
94857, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,108,Small Millets,Cereals,1,Hectare,14,Tonnes,0,Tonnes/Hectare
94876, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,1009,Soyabean,Oilseeds,285,Hectare,224,Tonnes,0.79,Tonnes/Hectare
94885, 2012-13,Karnataka,29,Bagalkote,524,Whole Year ,401,Sugarcane,Sugar,91361,Hectare,7984951,Tonnes,87.4,Tonnes/Hectare
94914, 2012-13,Karnataka,29,Bagalkote,524,Kharif     ,1007,Sunflower,Oilseeds,6208,Hectare,3291,Tonnes,0.53,Tonnes/Hectare
94915, 2012-13,Karnataka,29,Bagalkote,524,Rabi       ,1007,Sunflower,Oilseeds,32822,Hectare,17274,Tonnes,0.53,Tonnes/Hectare
94916, 2012-13,Karnataka,29,Bagalkote,524,Summer     ,1007,Sunflower,Oilseeds,2063,Hectare,1813,Tonnes,0.88,Tonnes/Hectare
94982, 2012-13,Karnataka,29,Bagalkote,524,Whole Year ,703,Sweet Potato,Vegetable,12,Hectare,186,Tonnes,15.5,Tonnes/Hectare
95020, 2012-13,Karnataka,29,Bagalkote,524,Whole Year ,504,Turmeric,Spices,1797,Hectare,9159,Tonnes,5.1,Tonnes/Hectare
95074, 2012-13,Karnataka,29,Bagalkote,524,Rabi       ,106,Wheat,Cereals,20920,Hectare,18662,Tonnes,0.89,Tonnes/Hectare
108890, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,202,Arhar/Tur,Pulses,4074,Hectare,2129,Tonnes,0.52,Tonnes/Hectare
108917, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,103,Bajra,Cereals,26519,Hectare,24211,Tonnes,0.91,Tonnes/Hectare
108939, 2013-14,Karnataka,29,Bagalkote,524,Whole Year ,501,Black Pepper,Spices,6,Hectare,15,Tonnes,2.5,Tonnes/Hectare
108963, 2013-14,Karnataka,29,Bagalkote,524,Whole Year ,619,Cashewnut,Fruits,3,Hectare,3,Tonnes,1,Tonnes/Hectare
109008, 2013-14,Karnataka,29,Bagalkote,524,Whole Year ,1006,Coconut,Oilseeds,776,Hectare,6157000,Tonnes,7934.28,Tonnes/Hectare
109038, 2013-14,Karnataka,29,Bagalkote,524,Whole Year ,509,Coriander,Spices,94,Hectare,27,Tonnes,0.29,Tonnes/Hectare
109057, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,1101,Cotton(Lint),Fiber Crops,606,Hectare,1795,Tonnes,2.96,Tonnes/Hectare
109058, 2013-14,Karnataka,29,Bagalkote,524,Rabi       ,1101,Cotton(Lint),Fiber Crops,354,Hectare,653,Tonnes,1.84,Tonnes/Hectare
109099, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,207,Cowpea(Lobia),Pulses,555,Hectare,207,Tonnes,0.37,Tonnes/Hectare
109100, 2013-14,Karnataka,29,Bagalkote,524,Rabi       ,207,Cowpea(Lobia),Pulses,45,Hectare,19,Tonnes,0.42,Tonnes/Hectare
109101, 2013-14,Karnataka,29,Bagalkote,524,Summer     ,207,Cowpea(Lobia),Pulses,894,Hectare,352,Tonnes,0.39,Tonnes/Hectare
109169, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,502,Dry Chillies,Spices,1227,Hectare,5383,Tonnes,4.39,Tonnes/Hectare
109170, 2013-14,Karnataka,29,Bagalkote,524,Rabi       ,502,Dry Chillies,Spices,622,Hectare,1074,Tonnes,1.73,Tonnes/Hectare
109171, 2013-14,Karnataka,29,Bagalkote,524,Summer     ,502,Dry Chillies,Spices,110,Hectare,292,Tonnes,2.65,Tonnes/Hectare
109286, 2013-14,Karnataka,29,Bagalkote,524,Rabi       ,201,Gram,Pulses,74086,Hectare,58135,Tonnes,0.78,Tonnes/Hectare
109313, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,1001,Groundnut,Oilseeds,2082,Hectare,1454,Tonnes,0.7,Tonnes/Hectare
109314, 2013-14,Karnataka,29,Bagalkote,524,Summer     ,1001,Groundnut,Oilseeds,26190,Hectare,26747,Tonnes,1.02,Tonnes/Hectare
109367, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,206,Horse-Gram,Pulses,389,Hectare,92,Tonnes,0.24,Tonnes/Hectare
109368, 2013-14,Karnataka,29,Bagalkote,524,Rabi       ,206,Horse-Gram,Pulses,930,Hectare,188,Tonnes,0.2,Tonnes/Hectare
109421, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,102,Jowar,Cereals,2708,Hectare,4757,Tonnes,1.76,Tonnes/Hectare
109422, 2013-14,Karnataka,29,Bagalkote,524,Rabi       ,102,Jowar,Cereals,113387,Hectare,109980,Tonnes,0.97,Tonnes/Hectare
109478, 2013-14,Karnataka,29,Bagalkote,524,Rabi       ,1005,Linseed,Oilseeds,1487,Hectare,225,Tonnes,0.15,Tonnes/Hectare
109493, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,104,Maize,Cereals,51814,Hectare,183308,Tonnes,3.54,Tonnes/Hectare
109494, 2013-14,Karnataka,29,Bagalkote,524,Rabi       ,104,Maize,Cereals,20503,Hectare,67647,Tonnes,3.3,Tonnes/Hectare
109495, 2013-14,Karnataka,29,Bagalkote,524,Summer     ,104,Maize,Cereals,2825,Hectare,8384,Tonnes,2.97,Tonnes/Hectare
109581, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,204,Moong(Green Gram),Pulses,37597,Hectare,4750,Tonnes,0.13,Tonnes/Hectare
109620, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,1010,Niger Seed,Oilseeds,106,Hectare,23,Tonnes,0.22,Tonnes/Hectare
109645, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,708,Onion,Vegetable,10683,Hectare,96861,Tonnes,9.07,Tonnes/Hectare
109646, 2013-14,Karnataka,29,Bagalkote,524,Rabi       ,708,Onion,Vegetable,972,Hectare,9730,Tonnes,10.01,Tonnes/Hectare
109647, 2013-14,Karnataka,29,Bagalkote,524,Summer     ,708,Onion,Vegetable,328,Hectare,3276,Tonnes,9.99,Tonnes/Hectare
109714, 2013-14,Karnataka,29,Bagalkote,524,Rabi       ,288,Other  Rabi Pulses,Pulses,35,Hectare,28,Tonnes,0.8,Tonnes/Hectare
109733, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,288,Other Kharif Pulses,Pulses,345,Hectare,110,Tonnes,0.32,Tonnes/Hectare
109865, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,101,Rice,Cereals,54,Hectare,160,Tonnes,2.96,Tonnes/Hectare
109934, 2013-14,Karnataka,29,Bagalkote,524,Rabi       ,1008,Safflower,Oilseeds,910,Hectare,272,Tonnes,0.3,Tonnes/Hectare
109949, 2013-14,Karnataka,29,Bagalkote,524,Whole Year ,1104,Sannhamp,Fiber Crops,3,Hectare,1,Tonnes,0.33,Tonnes/Hectare
109953, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,1003,Sesamum,Oilseeds,988,Hectare,368,Tonnes,0.37,Tonnes/Hectare
110000, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,1009,Soyabean,Oilseeds,3011,Hectare,3613,Tonnes,1.2,Tonnes/Hectare
110006, 2013-14,Karnataka,29,Bagalkote,524,Whole Year ,401,Sugarcane,Sugar,86942,Hectare,9002844,Tonnes,103.55,Tonnes/Hectare
110031, 2013-14,Karnataka,29,Bagalkote,524,Kharif     ,1007,Sunflower,Oilseeds,13697,Hectare,7508,Tonnes,0.55,Tonnes/Hectare
110032, 2013-14,Karnataka,29,Bagalkote,524,Rabi       ,1007,Sunflower,Oilseeds,32687,Hectare,17669,Tonnes,0.54,Tonnes/Hectare
110033, 2013-14,Karnataka,29,Bagalkote,524,Summer     ,1007,Sunflower,Oilseeds,2266,Hectare,2387,Tonnes,1.05,Tonnes/Hectare
110132, 2013-14,Karnataka,29,Bagalkote,524,Whole Year ,504,Turmeric,Spices,1703,Hectare,9670,Tonnes,5.68,Tonnes/Hectare
110184, 2013-14,Karnataka,29,Bagalkote,524,Rabi       ,106,Wheat,Cereals,17901,Hectare,20713,Tonnes,1.16,Tonnes/Hectare
125255, 2014-15,Karnataka,29,Bagalkote,524,Kharif     ,202,Arhar/Tur,Pulses,6144,Hectare,2673,Tonnes,0.44,Tonnes/Hectare
125282, 2014-15,Karnataka,29,Bagalkote,524,Kharif     ,103,Bajra,Cereals,22021,Hectare,24288,Tonnes,1.1,Tonnes/Hectare
125367, 2014-15,Karnataka,29,Bagalkote,524,Whole Year ,1006,Coconut,Oilseeds,743,Hectare,6630000,Tonnes,8923.28,Tonnes/Hectare
125397, 2014-15,Karnataka,29,Bagalkote,524,Whole Year ,509,Coriander,Spices,125,Hectare,42,Tonnes,0.34,Tonnes/Hectare
